unitNo,zscores,condition,regionname,prevStimName,stimName,similarityToPrevStim,similarityCondition
697,1.40607207250952,primed,AM,manmade_food_1.jpg,manmade_food_6,0.655491251691898,PrimedMidSimilarity
697,2.30489029607573,control,AM,instruments_3.jpg,manmade_food_6,0.926333897369235,ControlMidSimilarity
697,1.04654478308303,control,AM,birds_8.jpg,manmade_food_6,0.944982185506035,ControlLowSimilarity
697,-0.391564374622903,control,AM,instruments_6.jpg,manmade_food_6,0.925615731492298,ControlHighSimilarity
697,1.58583571722276,control,AM,insects_6.jpg,manmade_food_6,0.924110012909001,ControlHighSimilarity
697,0.327490204230065,control,AM,computer_8.jpg,manmade_food_6,0.937767786514107,ControlLowSimilarity
698,5.22119152891909,primed,AM,birds_6.jpg,birds_3,0.865755537201935,PrimedLowSimilarity
698,0.839468683710714,primed,AM,birds_5.jpg,birds_3,0.792619722853818,PrimedHighSimilarity
698,3.0303301063149,primed,AM,birds_4.jpg,birds_3,0.900786896020103,PrimedLowSimilarity
698,1.93489939501281,primed,AM,birds_2.jpg,birds_3,0.676174641762416,PrimedHighSimilarity
698,5.22119152891909,primed,AM,birds_10.jpg,birds_3,0.835577141686697,PrimedMidSimilarity
698,4.125760817617,control,AM,instruments_5.jpg,birds_3,0.908702677735448,ControlHighSimilarity
698,3.0303301063149,control,AM,instruments_9.jpg,birds_3,1.0211895830985,ControlLowSimilarity
698,-0.255962027591381,control,AM,wild_animals_8.jpg,birds_3,0.886420267743191,ControlHighSimilarity
698,3.0303301063149,control,AM,furniture_2.jpg,birds_3,0.976065729209589,ControlLowSimilarity
698,3.0303301063149,control,AM,clothes_7.jpg,birds_3,0.942365813844826,ControlMidSimilarity
700,1.56188927485379,primed,AM,manmade_food_4.jpg,manmade_food_6,0.662599257111931,PrimedLowSimilarity
700,0.768773051825973,primed,AM,manmade_food_4.jpg,manmade_food_6,0.662599257111931,PrimedLowSimilarity
700,0.372214940312065,primed,AM,manmade_food_1.jpg,manmade_food_6,0.655491251691898,PrimedHighSimilarity
700,0.372214940312065,primed,AM,manmade_food_1.jpg,manmade_food_6,0.655491251691898,PrimedHighSimilarity
700,3.54467983242333,primed,AM,manmade_food_1.jpg,manmade_food_6,0.655491251691898,PrimedMidSimilarity
700,1.9584473863677,control,AM,instruments_3.jpg,manmade_food_6,0.926333897369235,ControlMidSimilarity
700,-0.420901282715753,control,AM,birds_8.jpg,manmade_food_6,0.944982185506035,ControlLowSimilarity
700,0.768773051825973,control,AM,instruments_6.jpg,manmade_food_6,0.925615731492298,ControlHighSimilarity
700,0.768773051825973,control,AM,insects_6.jpg,manmade_food_6,0.924110012909001,ControlHighSimilarity
700,2.35500549788161,control,AM,computer_8.jpg,manmade_food_6,0.937767786514107,ControlLowSimilarity
713,1.60166247501083,primed,AM,insects_9.jpg,insects_2,0.747234984245393,PrimedHighSimilarity
713,1.60166247501083,primed,AM,insects_7.jpg,insects_2,0.74831489897138,PrimedHighSimilarity
713,0.180151842531974,primed,AM,insects_5.jpg,insects_2,0.801577517148216,PrimedLowSimilarity
713,3.02317310748969,primed,AM,insects_3.jpg,insects_2,0.800887012977464,PrimedLowSimilarity
713,0.653988720024927,primed,AM,insects_6.jpg,insects_2,0.770445186779948,PrimedMidSimilarity
713,0.653988720024927,control,AM,manmade_food_2.jpg,insects_2,0.952749887120121,ControlMidSimilarity
713,1.12782559751788,control,AM,flowers_3.jpg,insects_2,0.937462316943494,ControlHighSimilarity
713,2.07549935250379,control,AM,fruit_10.jpg,insects_2,0.966707422597683,ControlLowSimilarity
713,2.54933622999674,control,AM,instruments_3.jpg,insects_2,0.974680680866656,ControlLowSimilarity
713,2.54933622999674,control,AM,wild_animals_1.jpg,insects_2,0.902428566715577,ControlHighSimilarity
719,1.06072807384206,primed,AM,computer_2.jpg,computer_9,0.879274729470868,PrimedLowSimilarity
719,0.804672778770242,primed,AM,computer_10.jpg,computer_9,0.804532478862849,PrimedHighSimilarity
719,0.804672778770242,primed,AM,computer_7.jpg,computer_9,0.878123328479953,PrimedMidSimilarity
719,0.548617483698426,primed,AM,computer_7.jpg,computer_9,0.878123328479953,PrimedLowSimilarity
719,1.57283866398569,primed,AM,computer_10.jpg,computer_9,0.804532478862849,PrimedHighSimilarity
719,0.29256218862661,control,AM,flowers_1.jpg,computer_9,0.958156689969179,ControlMidSimilarity
719,-0.987714286732471,control,AM,manmade_food_7.jpg,computer_9,0.925630039584542,ControlHighSimilarity
719,-0.475603696588839,control,AM,wild_animals_2.jpg,computer_9,0.95903901766098,ControlLowSimilarity
719,2.34100454920114,control,AM,instruments_9.jpg,computer_9,0.900134008871118,ControlHighSimilarity
719,0.548617483698426,control,AM,wild_animals_6.jpg,computer_9,0.963316457207573,ControlLowSimilarity
747,1.7743234540616,primed,AM,clothes_5.jpg,clothes_8,0.844755352263896,PrimedLowSimilarity
747,0.389953667578622,primed,AM,clothes_3.jpg,clothes_8,0.791859940375523,PrimedHighSimilarity
747,0.389953667578622,primed,AM,clothes_1.jpg,clothes_8,0.847748041453685,PrimedLowSimilarity
747,0.0438612209578766,primed,AM,clothes_2.jpg,clothes_8,0.816337635148407,PrimedHighSimilarity
747,-0.302231225662869,primed,AM,clothes_6.jpg,clothes_8,0.826898088320726,PrimedMidSimilarity
747,1.42823100744086,control,AM,computer_4.jpg,clothes_8,0.926735223780255,ControlMidSimilarity
747,1.08213856082011,control,AM,birds_8.jpg,clothes_8,1.01704210562784,ControlLowSimilarity
747,-0.302231225662869,control,AM,manmade_food_7.jpg,clothes_8,0.883606001664965,ControlHighSimilarity
747,0.0438612209578766,control,AM,fruit_8.jpg,clothes_8,0.938495223007113,ControlLowSimilarity
747,1.08213856082011,control,AM,furniture_4.jpg,clothes_8,0.882548703424394,ControlHighSimilarity
765,0.413469583931238,primed,AM,fruit_7.jpg,fruit_2,0.77048331133102,PrimedLowSimilarity
765,0.118551307257121,primed,AM,fruit_6.jpg,fruit_2,0.709601035749564,PrimedHighSimilarity
765,-0.176366969416997,primed,AM,fruit_6.jpg,fruit_2,0.709601035749564,PrimedHighSimilarity
765,0.118551307257121,primed,AM,fruit_9.jpg,fruit_2,0.765120330581704,PrimedMidSimilarity
765,0.413469583931238,primed,AM,fruit_8.jpg,fruit_2,0.828227101129787,PrimedLowSimilarity
765,0.708387860605355,control,AM,wild_animals_8.jpg,fruit_2,0.916072509521409,ControlMidSimilarity
765,1.29822441395359,control,AM,clothes_3.jpg,fruit_2,0.92808249115089,ControlLowSimilarity
765,0.118551307257121,control,AM,birds_2.jpg,fruit_2,0.90970665069107,ControlHighSimilarity
765,0.118551307257121,control,AM,insects_9.jpg,fruit_2,0.828732398973232,ControlHighSimilarity
765,0.118551307257121,control,AM,computer_10.jpg,fruit_2,0.988631743161844,ControlLowSimilarity
776,-0.40061293310967,primed,AM,flowers_5.jpg,flowers_7,0.719233819486601,PrimedHighSimilarity
776,1.67435661786862,primed,AM,flowers_4.jpg,flowers_7,0.753677158510215,PrimedHighSimilarity
776,2.19309900561319,primed,AM,flowers_3.jpg,flowers_7,0.804690408070182,PrimedLowSimilarity
776,1.15561423012405,primed,AM,flowers_2.jpg,flowers_7,0.766124517994807,PrimedMidSimilarity
776,0.636871842379476,primed,AM,flowers_10.jpg,flowers_7,0.79111889697861,PrimedLowSimilarity
776,1.15561423012405,control,AM,insects_9.jpg,flowers_7,0.889853460671115,ControlMidSimilarity
776,-0.40061293310967,control,AM,manmade_food_10.jpg,flowers_7,0.8556643804314,ControlHighSimilarity
776,0.636871842379476,control,AM,wild_animals_9.jpg,flowers_7,0.955040708788923,ControlLowSimilarity
776,0.636871842379476,control,AM,insects_2.jpg,flowers_7,0.886694506643862,ControlHighSimilarity
776,0.118129454634903,control,AM,computer_5.jpg,flowers_7,0.977528046292864,ControlLowSimilarity
793,-0.00892452355252086,primed,AM,wild_animals_7.jpg,wild_animals_6,0.876376312992871,PrimedLowSimilarity
793,0.992605341785931,primed,AM,wild_animals_10.jpg,wild_animals_6,0.751200134715501,PrimedHighSimilarity
793,-0.259306989887134,primed,AM,wild_animals_4.jpg,wild_animals_6,0.925734325889216,PrimedLowSimilarity
793,0.491840409116705,primed,AM,wild_animals_3.jpg,wild_animals_6,0.873076724154857,PrimedMidSimilarity
793,-1.01045438889097,primed,AM,wild_animals_10.jpg,wild_animals_6,0.751200134715501,PrimedHighSimilarity
793,0.491840409116705,control,AM,computer_8.jpg,wild_animals_6,0.921196517816966,ControlHighSimilarity
793,0.742222875451318,control,AM,instruments_10.jpg,wild_animals_6,0.948737146880091,ControlLowSimilarity
793,0.241457942782092,control,AM,flowers_7.jpg,wild_animals_6,0.90399030937137,ControlHighSimilarity
793,0.742222875451318,control,AM,furniture_3.jpg,wild_animals_6,0.936909493449864,ControlMidSimilarity
793,-0.509689456221747,control,AM,clothes_2.jpg,wild_animals_6,0.939964183108529,ControlLowSimilarity
794,-0.26654916349752,primed,AM,wild_animals_9.jpg,wild_animals_1,0.797795998137463,PrimedHighSimilarity
794,-0.643600501218101,primed,AM,wild_animals_7.jpg,wild_animals_1,0.8790742088302,PrimedMidSimilarity
794,-0.26654916349752,primed,AM,wild_animals_7.jpg,wild_animals_1,0.8790742088302,PrimedLowSimilarity
794,-1.02065183893868,primed,AM,wild_animals_10.jpg,wild_animals_1,0.884029495281288,PrimedLowSimilarity
794,0.110502174223061,primed,AM,wild_animals_2.jpg,wild_animals_1,0.849361460116719,PrimedHighSimilarity
794,-1.39770317665926,control,AM,manmade_food_6.jpg,wild_animals_1,0.944867664187967,ControlHighSimilarity
794,0.110502174223061,control,AM,furniture_9.jpg,wild_animals_1,0.957274448798952,ControlMidSimilarity
794,-0.643600501218101,control,AM,clothes_7.jpg,wild_animals_1,0.979463093331414,ControlLowSimilarity
794,0.487553511943643,control,AM,fruit_4.jpg,wild_animals_1,0.958160153749208,ControlLowSimilarity
794,1.2416561873848,control,AM,clothes_3.jpg,wild_animals_1,0.931687387943518,ControlHighSimilarity
796,0.206370573915788,primed,AM,wild_animals_3.jpg,wild_animals_7,0.893462912035939,PrimedHighSimilarity
796,-0.483809160040987,primed,AM,wild_animals_2.jpg,wild_animals_7,0.900872391177479,PrimedLowSimilarity
796,0.206370573915788,primed,AM,wild_animals_4.jpg,wild_animals_7,0.817802352814701,PrimedHighSimilarity
796,0.551460440894176,primed,AM,wild_animals_3.jpg,wild_animals_7,0.893462912035939,PrimedMidSimilarity
796,0.206370573915788,primed,AM,wild_animals_3.jpg,wild_animals_7,0.893462912035939,PrimedLowSimilarity
796,-0.138719293062599,control,AM,computer_5.jpg,wild_animals_7,0.979533754082694,ControlLowSimilarity
796,1.58673004182934,control,AM,clothes_1.jpg,wild_animals_7,0.925947458897078,ControlMidSimilarity
796,-0.483809160040987,control,AM,manmade_food_9.jpg,wild_animals_7,0.737684129461136,ControlHighSimilarity
796,-0.138719293062599,control,AM,clothes_9.jpg,wild_animals_7,0.914959961381623,ControlHighSimilarity
796,0.551460440894176,control,AM,computer_4.jpg,wild_animals_7,0.97121390471171,ControlLowSimilarity
836,-0.460307808372565,primed,AM,manmade_food_2.jpg,manmade_food_8,0.735499803212273,PrimedMidSimilarity
836,1.39528716659812,primed,AM,manmade_food_6.jpg,manmade_food_8,0.747383276393797,PrimedLowSimilarity
836,0.88921580978793,primed,AM,manmade_food_3.jpg,manmade_food_8,0.771819568661524,PrimedLowSimilarity
836,1.05790626205799,primed,AM,manmade_food_7.jpg,manmade_food_8,0.627034319920855,PrimedHighSimilarity
836,-0.966379165182751,primed,AM,manmade_food_1.jpg,manmade_food_8,0.657578766522235,PrimedHighSimilarity
836,1.22659671432805,control,AM,furniture_6.jpg,manmade_food_8,0.931466428007413,ControlLowSimilarity
836,1.73266807113824,control,AM,fruit_4.jpg,manmade_food_8,0.867002219058322,ControlHighSimilarity
836,0.551834905247806,control,AM,fruit_2.jpg,manmade_food_8,0.884689918705537,ControlHighSimilarity
836,1.39528716659812,control,AM,fruit_10.jpg,manmade_food_8,0.922394654667927,ControlMidSimilarity
836,-0.122926903832441,control,AM,flowers_9.jpg,manmade_food_8,0.928611842204045,ControlLowSimilarity
838,0.0626051666883991,primed,AM,flowers_10.jpg,flowers_4,0.806085485335467,PrimedLowSimilarity
838,0.57668011266631,primed,AM,flowers_6.jpg,flowers_4,0.722482862468439,PrimedHighSimilarity
838,0.57668011266631,primed,AM,flowers_9.jpg,flowers_4,0.800862144072205,PrimedMidSimilarity
838,0.57668011266631,primed,AM,flowers_8.jpg,flowers_4,0.823583542607713,PrimedLowSimilarity
838,0.0626051666883991,primed,AM,flowers_5.jpg,flowers_4,0.641254127144938,PrimedHighSimilarity
838,0.319642639677355,control,AM,clothes_3.jpg,flowers_4,0.940600193360861,ControlMidSimilarity
838,1.34779253163318,control,AM,birds_9.jpg,flowers_4,0.906372582674256,ControlHighSimilarity
838,-0.194432306300556,control,AM,birds_6.jpg,flowers_4,0.923830563950919,ControlHighSimilarity
838,0.57668011266631,control,AM,furniture_8.jpg,flowers_4,0.960156878778674,ControlLowSimilarity
838,1.34779253163318,control,AM,wild_animals_8.jpg,flowers_4,0.990710279656329,ControlLowSimilarity
858,0.63778413439446,primed,AM,fruit_10.jpg,fruit_2,0.863455433872556,PrimedLowSimilarity
858,-1.22073281811103,primed,AM,fruit_3.jpg,fruit_2,0.830009148762224,PrimedMidSimilarity
858,-0.477326037108837,primed,AM,fruit_6.jpg,fruit_2,0.709601035749564,PrimedHighSimilarity
858,0.451932439143911,primed,AM,fruit_3.jpg,fruit_2,0.830009148762224,PrimedLowSimilarity
858,1.38119091539666,primed,AM,fruit_9.jpg,fruit_2,0.765120330581704,PrimedHighSimilarity
858,0.63778413439446,control,AM,furniture_7.jpg,fruit_2,0.92590857939216,ControlMidSimilarity
858,1.00948752489556,control,AM,insects_2.jpg,fruit_2,0.900790145232451,ControlHighSimilarity
858,-0.477326037108837,control,AM,wild_animals_10.jpg,fruit_2,0.973365152637902,ControlLowSimilarity
858,0.0802290486428115,control,AM,birds_10.jpg,fruit_2,0.959901955163623,ControlLowSimilarity
858,0.451932439143911,control,AM,furniture_4.jpg,fruit_2,0.90816460428301,ControlHighSimilarity
873,1.89910201950949,primed,AM,wild_animals_3.jpg,wild_animals_4,0.824731676001431,PrimedMidSimilarity
873,-0.902149100611386,primed,AM,wild_animals_1.jpg,wild_animals_4,0.764230974198847,PrimedHighSimilarity
873,-0.392830715134863,primed,AM,wild_animals_10.jpg,wild_animals_4,0.895114416039811,PrimedLowSimilarity
873,1.13512444129471,primed,AM,wild_animals_10.jpg,wild_animals_4,0.895114416039811,PrimedLowSimilarity
873,1.13512444129471,primed,AM,wild_animals_7.jpg,wild_animals_4,0.817802352814701,PrimedHighSimilarity
873,1.64444282677123,control,AM,computer_5.jpg,wild_animals_4,0.954705146714573,ControlLowSimilarity
873,0.880465248556445,control,AM,fruit_4.jpg,wild_animals_4,0.961684115279272,ControlLowSimilarity
873,1.64444282677123,control,AM,birds_10.jpg,wild_animals_4,0.950756181454439,ControlMidSimilarity
873,-0.392830715134863,control,AM,instruments_8.jpg,wild_animals_4,0.932863671029596,ControlHighSimilarity
873,0.11648767034166,control,AM,instruments_8.jpg,wild_animals_4,0.932863671029596,ControlHighSimilarity
883,0.781613914063983,primed,AM,instruments_6.jpg,instruments_7,0.808152603670012,PrimedHighSimilarity
883,0.400246738602812,primed,AM,instruments_2.jpg,instruments_7,0.917392460538715,PrimedLowSimilarity
883,-0.362487612319528,primed,AM,instruments_10.jpg,instruments_7,0.777187659855857,PrimedHighSimilarity
883,0.781613914063983,primed,AM,instruments_6.jpg,instruments_7,0.808152603670012,PrimedMidSimilarity
883,-0.362487612319528,primed,AM,instruments_6.jpg,instruments_7,0.808152603670012,PrimedLowSimilarity
883,0.0188795631416421,control,AM,flowers_7.jpg,instruments_7,0.955307364574948,ControlLowSimilarity
883,0.781613914063983,control,AM,clothes_10.jpg,instruments_7,0.887030738488267,ControlHighSimilarity
883,0.400246738602812,control,AM,furniture_10.jpg,instruments_7,0.909683847424619,ControlHighSimilarity
883,0.781613914063983,control,AM,manmade_food_6.jpg,instruments_7,0.917079288877732,ControlMidSimilarity
883,0.400246738602812,control,AM,insects_10.jpg,instruments_7,0.935054073336667,ControlLowSimilarity
895,8.82669043321252,primed,AM,wild_animals_6.jpg,wild_animals_5,0.784952095146171,PrimedHighSimilarity
895,4.73444469644656,primed,AM,wild_animals_6.jpg,wild_animals_5,0.784952095146171,PrimedMidSimilarity
895,4.73444469644656,primed,AM,wild_animals_10.jpg,wild_animals_5,0.714864738538861,PrimedHighSimilarity
895,2.68832182806358,primed,AM,wild_animals_1.jpg,wild_animals_5,0.844427465648073,PrimedLowSimilarity
895,0.642198959680599,primed,AM,wild_animals_1.jpg,wild_animals_5,0.844427465648073,PrimedLowSimilarity
895,3.71138326225507,control,AM,birds_2.jpg,wild_animals_5,0.892788939344693,ControlHighSimilarity
895,2.68832182806358,control,AM,insects_3.jpg,wild_animals_5,0.927914987026278,ControlLowSimilarity
895,1.66526039387209,control,AM,furniture_8.jpg,wild_animals_5,0.943058514934854,ControlLowSimilarity
895,2.68832182806358,control,AM,fruit_3.jpg,wild_animals_5,0.921948919559165,ControlMidSimilarity
895,3.71138326225507,control,AM,insects_6.jpg,wild_animals_5,0.892636344432863,ControlHighSimilarity
941,0.413443034200511,primed,AM,furniture_3.jpg,furniture_10,0.8422856351958,PrimedLowSimilarity
941,-0.725922489789984,primed,AM,furniture_8.jpg,furniture_10,0.836196092450151,PrimedMidSimilarity
941,0.698284415198135,primed,AM,furniture_3.jpg,furniture_10,0.8422856351958,PrimedLowSimilarity
941,1.83764993918863,primed,AM,furniture_9.jpg,furniture_10,0.74569330557633,PrimedHighSimilarity
941,-0.44108110879236,primed,AM,furniture_7.jpg,furniture_10,0.772413311539154,PrimedHighSimilarity
941,0.128601653202888,control,AM,instruments_9.jpg,furniture_10,0.832591075567713,ControlHighSimilarity
941,0.128601653202888,control,AM,clothes_2.jpg,furniture_10,0.870346321595559,ControlHighSimilarity
941,-1.01076387078761,control,AM,flowers_3.jpg,furniture_10,0.975050483682004,ControlLowSimilarity
941,0.413443034200511,control,AM,flowers_1.jpg,furniture_10,0.915314439150459,ControlLowSimilarity
941,0.128601653202888,control,AM,fruit_6.jpg,furniture_10,0.906189279571282,ControlMidSimilarity
942,-1.17535761450261,primed,AM,insects_9.jpg,insects_2,0.747234984245393,PrimedHighSimilarity
942,-0.887363633268346,primed,AM,insects_5.jpg,insects_2,0.801577517148216,PrimedLowSimilarity
942,-0.0233816895655541,primed,AM,insects_6.jpg,insects_2,0.770445186779948,PrimedLowSimilarity
942,0.26461229166871,primed,AM,insects_7.jpg,insects_2,0.74831489897138,PrimedHighSimilarity
942,-0.311375670799818,primed,AM,insects_8.jpg,insects_2,0.761776212597101,PrimedMidSimilarity
942,-0.599369652034082,control,AM,wild_animals_8.jpg,insects_2,0.902847980212004,ControlHighSimilarity
942,0.552606272902974,control,AM,fruit_6.jpg,insects_2,0.89145503642081,ControlHighSimilarity
942,-0.0233816895655541,control,AM,flowers_6.jpg,insects_2,0.921879582135375,ControlMidSimilarity
942,0.840600254137238,control,AM,manmade_food_9.jpg,insects_2,0.935375027128895,ControlLowSimilarity
942,-0.0233816895655541,control,AM,computer_6.jpg,insects_2,0.975464614397438,ControlLowSimilarity
1052,0.209923542972333,primed,AM,birds_2.jpg,birds_5,0.807481854895859,PrimedMidSimilarity
1052,1.42844525792668,primed,AM,birds_8.jpg,birds_5,0.794278923246993,PrimedHighSimilarity
1052,-0.703967743243426,primed,AM,birds_8.jpg,birds_5,0.794278923246993,PrimedHighSimilarity
1052,0.209923542972333,primed,AM,birds_9.jpg,birds_5,0.895440706231251,PrimedLowSimilarity
